Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
53,90,RM,110.0,8472.0,Grvl,2,3,4,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,2,3,CBlock,4,3,4,2,104.0,6,0,0.0,816,GasA,3,0,SBrkr,816.0,0,0,816.0,1.0,0,1,0,2.0,1,3,5,8,0.0,0,CarPort,1963.0,1,2.0,516.0,3,3,2,106,0,0,0,0,0,0,5,2010,WD,Normal,110000,11.608235644774552
54,20,RL,68.0,17683.25,Pave,3,1,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,No,0.0,4,3,CBlock,5,3,4,6,1777.5,1,0,32.0,1842,GasA,4,1,SBrkr,1842.0,0,0,1842.0,2.0,0,0,1,0.5,1,4,5,8,1.0,4,Attchd,1981.0,3,3.0,894.0,3,3,2,420,72,0,0,0,0,0,11,2006,WD,Normal,385000,12.86099861326992
55,80,RL,60.0,7134.0,Pave,4,3,4,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,1,5,384.0,1,0,0.0,384,GasA,3,1,SBrkr,1360.0,0,0,1360.0,0.0,0,1,0,3.0,1,3,6,7,1.0,3,Detchd,1962.0,1,2.0,572.0,3,3,2,0,50,0,0,0,0,0,2,2007,WD,Normal,130000,11.77528972943772
56,20,RL,100.0,10175.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,1,4,490.0,1,0,935.0,1425,GasA,4,1,SBrkr,1425.0,0,0,1425.0,0.0,0,2,0,3.0,1,3,7,8,1.0,4,Attchd,1964.0,2,2.0,576.0,3,3,2,0,0,0,0,0,0,0,7,2008,WD,Normal,180500,12.103486056755072
57,145,FV,30.0,2645.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,409.375,4,3,PConc,4,3,1,6,649.0,1,0,321.0,970,GasA,5,1,SBrkr,983.0,756,0,1739.0,1.0,0,2,1,3.0,1,4,7,8,0.0,0,Attchd,1999.0,3,2.0,480.0,3,3,2,115,0,0,0,0,0,0,8,2009,WD,Abnorml,172500,12.058152515453552
58,60,RL,89.0,11645.0,Pave,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,860.0,860,GasA,5,1,SBrkr,860.0,860,0,1720.0,0.0,0,2,1,3.0,1,4,7,8,0.0,0,Attchd,2004.0,2,2.0,565.0,3,3,2,0,70,0,0,0,0,0,8,2006,WD,Normal,196500,12.188417710291453
59,60,RL,66.0,13682.0,Pave,2,2,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,409.375,5,3,PConc,5,3,4,1,0.0,1,0,1410.0,1410,GasA,5,1,SBrkr,1426.0,1519,0,2747.25,0.0,0,3,1,3.0,1,4,10,8,1.0,4,BuiltIn,2006.0,3,3.0,641.0,3,3,2,192,0,0,0,0,0,0,10,2006,New,Partial,438780,12.991753427493052
60,20,RL,60.0,7200.0,Pave,4,3,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,No,0.0,3,3,CBlock,3,3,3,5,632.0,1,0,148.0,780,GasA,5,1,SBrkr,780.0,0,0,780.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1973.0,1,1.0,352.0,3,3,2,196,0,0,0,0,0,0,1,2008,WD,Normal,124900,11.73526869611367
61,20,RL,63.0,13072.0,Pave,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,5,941.0,1,0,217.0,1158,GasA,5,1,SBrkr,1158.0,0,0,1158.0,1.0,0,1,1,3.0,1,4,5,8,0.0,0,Detchd,2006.0,1,2.0,576.0,3,3,2,0,50,0,0,0,0,0,5,2006,New,Partial,158000,11.970350312009105
62,75,RM,60.0,7200.0,Pave,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0,530.0,530,GasA,3,0,SBrkr,581.0,530,0,1111.0,0.0,0,1,0,3.0,1,2,6,8,0.0,0,Detchd,1935.0,1,1.0,288.0,3,3,0,0,0,0,0,0,0,0,3,2007,WD,Normal,101000,11.522875795823397
63,120,RL,44.0,6442.0,Pave,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4,4,2,6,24.0,1,0,1346.0,1370,GasA,5,1,SBrkr,1370.0,0,0,1370.0,0.0,0,2,0,2.0,1,4,6,8,1.0,4,Attchd,2006.0,2,2.0,484.0,3,3,2,120,49,0,0,0,0,0,10,2007,WD,Normal,202500,12.218495165528731
64,70,RM,50.0,10300.0,Pave,3,3,4,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,576.0,576,GasA,4,1,SBrkr,902.0,808,0,1710.0,0.0,0,2,0,3.0,1,3,9,8,0.0,0,Detchd,1990.0,1,2.0,480.0,3,3,2,12,11,0,0,0,0,0,4,2010,WD,Normal,140000,11.84939770159144
65,60,RL,70.0,9375.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,3,3,PConc,4,3,1,6,739.0,1,0,318.0,1057,GasA,5,1,SBrkr,1057.0,977,0,2034.0,1.0,0,2,1,3.0,1,4,8,8,0.0,0,Attchd,1998.0,2,2.0,645.0,3,3,2,420,36,0,0,0,0,0,2,2009,WD,Normal,219500,12.299107511497363
66,60,RL,76.0,9591.0,Pave,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0.0,1,0,1143.0,1143,GasA,5,1,SBrkr,1143.0,1330,0,2473.0,0.0,0,2,1,4.0,1,4,9,8,1.0,4,BuiltIn,2004.0,2,3.0,852.0,3,3,2,192,151,0,0,0,0,0,10,2007,WD,Normal,317000,12.666657052859417
67,20,RL,73.0,17683.25,Pave,4,4,4,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,3,CBlock,4,3,4,6,912.0,1,0,1035.0,1947,GasA,3,1,SBrkr,2153.875,0,0,2207.0,1.0,0,2,0,3.0,1,3,7,7,1.0,4,Attchd,1970.0,2,2.0,576.0,3,3,2,301,0,0,0,0,0,0,7,2010,WD,Normal,180000,12.100712129872347
68,20,RL,72.0,10665.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0,440.0,1453,GasA,5,1,SBrkr,1479.0,0,0,1479.0,1.0,0,2,0,3.0,1,4,7,8,0.0,0,Attchd,2003.0,2,2.0,558.0,3,3,2,144,29,0,0,0,0,0,6,2007,WD,Normal,226000,12.328290278254423
69,30,RM,47.0,4608.0,Pave,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,4,CBlock,3,3,1,1,0.0,1,0,747.0,747,GasA,3,1,SBrkr,747.0,0,0,747.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Attchd,1945.0,1,1.0,220.0,3,3,2,0,0,0,0,0,0,0,6,2010,WD,Normal,80000,11.289781913656018
70,50,RL,81.0,15593.0,Pave,4,4,4,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,No,0.0,4,3,CBlock,3,3,1,4,603.0,1,0,701.0,1304,GasW,3,1,SBrkr,1304.0,983,0,2287.0,0.0,0,2,0,3.0,1,3,7,8,1.0,3,Attchd,1953.0,3,2.0,667.0,3,3,2,0,21,0,0,0,0,0,7,2006,WD,Normal,225000,12.323855681186558
71,20,RL,95.0,13651.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,409.375,3,4,CBlock,4,3,4,5,1777.5,1,0,343.0,2049,GasA,5,1,SBrkr,2153.875,0,0,2223.0,1.0,0,2,0,3.0,1,3,8,8,2.0,4,Attchd,1973.0,3,2.0,516.0,3,3,2,300,0,0,0,0,0,0,2,2007,WD,Normal,244000,12.404923504275338
72,20,RL,69.0,7599.0,Pave,4,4,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,No,0.0,3,3,CBlock,3,3,1,5,565.0,1,0,280.0,845,GasA,3,1,SBrkr,845.0,0,0,845.0,1.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1987.0,1,2.0,360.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD,Normal,129500,11.771436160121729
73,60,RL,74.0,10141.0,Pave,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4,3,1,1,0.0,1,0,832.0,832,GasA,4,1,SBrkr,885.0,833,0,1718.0,0.0,0,2,1,3.0,1,3,7,8,1.0,3,Attchd,1998.0,3,2.0,427.0,3,3,2,0,94,0,0,0,0,0,12,2009,WD,Normal,185000,12.128111104060462
74,20,RL,85.0,10200.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,3,CBlock,3,3,1,5,320.0,4,0,404.0,1086,GasA,4,1,SBrkr,1086.0,0,0,1086.0,1.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1989.0,1,2.0,490.0,3,3,2,0,0,0,0,0,0,0,5,2010,WD,Normal,144900,11.883799128308773
75,50,RM,60.0,5790.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,No,0.0,4,4,CBlock,2,3,1,1,0.0,1,0,840.0,840,GasA,4,0,SBrkr,840.0,765,0,1605.0,0.0,0,2,0,3.0,1,3,8,8,0.0,0,Detchd,1915.0,1,1.0,379.0,3,3,2,0,0,0,0,0,0,0,5,2010,WD,Normal,107400,11.584315461056901
76,145,RM,30.0,1596.0,Pave,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,No,0.0,3,3,CBlock,4,3,4,6,462.0,1,0,0.0,462,GasA,3,1,SBrkr,526.0,462,0,988.0,1.0,0,1,0,2.0,1,3,5,8,0.0,0,BuiltIn,1973.0,1,1.0,297.0,3,3,2,120,101,0,0,0,0,0,11,2009,WD,Normal,91000,11.418614785498987
77,20,RL,73.0,8475.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,3,3,1,5,228.0,1,0,724.0,952,GasA,5,1,FuseA,952.0,0,0,952.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1956.0,1,1.0,283.0,3,3,2,0,0,0,0,0,0,0,4,2008,WD,Normal,135750,11.818570237796182
78,50,RM,50.0,8635.0,Pave,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,4,336.0,6,0,295.0,672,GasA,3,1,SBrkr,1072.0,213,0,1285.0,1.0,0,1,0,2.0,1,3,6,7,0.0,0,Detchd,1948.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,1,2008,WD,Normal,127000,11.751942365440728
79,90,RL,72.0,10778.0,Pave,4,4,4,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,1685.5,1768,GasA,3,0,SBrkr,1768.0,0,0,1768.0,0.0,0,2,0,4.0,1,3,8,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,2010,WD,Normal,136500,11.824079893607152
80,50,RM,60.0,10440.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,PConc,3,3,1,1,0.0,1,0,440.0,440,GasA,4,1,SBrkr,682.0,548,0,1230.0,0.0,0,1,1,2.0,1,3,5,8,0.0,0,Detchd,1966.0,1,2.0,440.0,3,3,2,74,0,0,0,0,0,0,5,2009,WD,Normal,110000,11.608235644774552
81,60,RL,100.0,13000.0,Pave,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,3,4,CBlock,4,3,1,3,448.0,1,0,448.0,896,GasA,3,1,SBrkr,1182.0,960,0,2142.0,0.0,0,2,1,4.0,1,4,8,8,1.0,4,Attchd,1968.0,3,1.0,509.0,3,3,2,0,72,0,0,0,0,0,6,2009,WD,Normal,193500,12.173032791451973
82,120,RM,32.0,4500.0,Pave,4,4,4,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,409.375,3,4,PConc,5,4,1,6,1201.0,1,0,36.0,1237,GasA,5,1,SBrkr,1337.0,0,0,1337.0,1.0,0,2,0,2.0,1,3,5,8,0.0,0,Attchd,1998.0,3,2.0,405.0,3,3,2,0,170,0,0,0,0,0,3,2006,WD,Normal,153500,11.941455846009388
83,20,RL,78.0,10206.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,409.375,3,3,PConc,4,3,1,6,33.0,1,0,1530.0,1563,GasA,5,1,SBrkr,1563.0,0,0,1563.0,0.0,0,2,0,3.0,1,4,6,8,1.0,4,Attchd,2007.0,2,3.0,758.0,3,3,2,144,99,0,0,0,0,0,10,2008,WD,Normal,245000,12.409013489526863
84,20,RL,80.0,8892.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3,3,1,1,0.0,1,0,1065.0,1065,GasA,4,1,SBrkr,1065.0,0,0,1065.0,0.0,0,1,1,3.0,1,3,6,8,0.0,0,Detchd,1974.0,1,2.0,461.0,3,3,2,74,0,0,0,0,0,0,7,2007,COD,Normal,126500,11.747997587149712
85,80,RL,65.0,8530.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4,3,1,1,0.0,1,0,384.0,384,GasA,4,1,SBrkr,804.0,670,0,1474.0,0.0,0,2,1,3.0,1,3,7,8,1.0,3,BuiltIn,1995.0,3,2.0,400.0,3,3,2,120,72,0,0,0,0,0,5,2009,WD,Normal,168500,12.034691028774553
86,60,RL,110.0,16059.0,Pave,4,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4,3,1,1,0.0,1,0,1288.0,1288,GasA,5,1,SBrkr,1301.0,1116,0,2417.0,0.0,0,2,1,4.0,1,4,9,8,1.0,3,Attchd,1991.0,1,2.0,462.0,3,3,2,127,82,0,0,0,0,0,4,2006,WD,Normal,260000,12.468436909997665
87,60,RL,110.0,11911.0,Pave,2,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,3,1,0.0,1,0,684.0,684,GasA,5,1,SBrkr,684.0,876,0,1560.0,0.0,0,2,1,3.0,1,4,6,8,1.0,4,BuiltIn,2005.0,3,2.0,400.0,3,3,2,100,38,0,0,0,0,0,3,2009,WD,Normal,174000,12.066810578196666
88,145,FV,40.0,3951.0,Pave,4,4,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,1,0.0,1,0,612.0,612,GasA,5,1,SBrkr,612.0,612,0,1224.0,0.0,0,2,1,2.0,1,4,4,8,0.0,0,Detchd,2009.0,2,2.0,528.0,3,3,2,0,170,0,0,0,0,0,6,2009,New,Partial,164500,12.010665849187564
89,50,C (all),105.0,8470.0,Pave,3,4,4,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,No,0.0,2,2,CBlock,3,2,1,1,0.0,1,0,1013.0,1013,GasA,3,0,SBrkr,1013.0,0,0,1526.0,0.0,0,1,0,2.0,1,2,6,8,0.0,0,No,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10,2009,ConLD,Abnorml,85000,11.350406535472453
90,20,RL,60.0,8070.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,6,588.0,1,0,402.0,990,GasA,5,1,SBrkr,990.0,0,0,990.0,1.0,0,1,0,3.0,1,3,5,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,8,2007,WD,Normal,123600,11.724805824005728
91,20,RL,60.0,7200.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,No,0.0,3,3,Slab,0,0,0,0,0.0,0,0,0.0,43,GasA,3,1,FuseA,1040.0,0,0,1040.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1950.0,1,2.0,420.0,3,3,2,0,29,0,0,0,0,0,7,2006,WD,Normal,109900,11.607326140391713
92,20,RL,85.0,8500.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600.0,1,0,635.0,1235,GasA,3,1,SBrkr,1235.0,0,0,1235.0,0.0,0,1,0,2.0,1,3,6,8,0.0,0,Attchd,1961.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,12,2006,WD,Abnorml,98600,11.498826540590727
93,30,RL,80.0,13360.0,Pave,3,2,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,4,BrkTil,4,3,1,5,713.0,1,0,163.0,876,GasA,5,1,SBrkr,964.0,0,0,964.0,1.0,0,1,0,2.0,1,3,5,8,0.0,0,Detchd,1921.0,1,2.0,432.0,3,3,2,0,0,0,0,0,0,0,8,2009,WD,Normal,163500,12.004568269319446
94,145,C (all),60.0,7200.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,No,0.0,3,3,BrkTil,3,2,2,3,1046.0,1,0,168.0,1214,GasW,5,0,SBrkr,1260.0,1031,0,2291.0,0.0,0,2,0,4.0,1,3,9,8,1.0,4,Detchd,1900.0,1,2.0,506.0,3,3,2,0,0,0,0,0,0,0,11,2007,WD,Normal,133900,11.804848531679264
95,60,RL,69.0,9337.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,4,PConc,4,3,1,6,648.0,1,0,176.0,824,GasA,5,1,SBrkr,905.0,881,0,1786.0,1.0,0,2,1,3.0,1,4,7,8,0.0,0,Attchd,1997.0,2,2.0,684.0,3,3,2,0,162,0,0,0,0,0,5,2007,WD,Normal,204750,12.229545001715316
96,60,RL,65.0,9765.0,Pave,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4,4,1,5,310.0,1,0,370.0,680,GasA,4,1,SBrkr,680.0,790,0,1470.0,0.0,0,2,1,3.0,1,3,6,8,1.0,3,BuiltIn,1993.0,3,2.0,420.0,3,3,2,232,63,0,0,0,0,0,4,2009,WD,Normal,185000,12.128111104060462
97,20,RL,78.0,10264.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,5,1162.0,1,0,426.0,1588,GasA,5,1,SBrkr,1588.0,0,0,1588.0,0.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,8,2006,WD,Normal,214000,12.273731294003989
98,20,RL,73.0,10921.0,Pave,4,2,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3,3,1,3,520.0,1,0,440.0,960,GasA,3,1,FuseF,960.0,0,0,960.0,1.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1965.0,3,1.0,432.0,3,3,1,120,0,0,0,0,0,0,5,2007,WD,Normal,94750,11.458997122944673
99,30,RL,85.0,10625.0,Pave,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,BrkTil,3,3,1,5,108.0,1,0,350.0,458,GasA,2,0,SBrkr,835.0,0,0,835.0,0.0,0,1,0,2.0,1,3,5,8,0.0,0,Basment,1920.0,1,1.0,366.0,2,3,2,0,0,0,0,0,0,0,5,2010,COD,Abnorml,83000,11.326595886778735
100,20,RL,77.0,9320.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,No,0.0,3,3,CBlock,3,3,1,5,569.0,1,0,381.0,950,GasA,2,1,SBrkr,1225.0,0,0,1225.0,1.0,0,1,1,3.0,1,3,6,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,352,0,0,0,0,0,0,1,2010,WD,Normal,128950,11.76718001130949
101,20,RL,80.0,10603.0,Pave,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0,410.0,1610,GasA,4,1,SBrkr,1610.0,0,0,1610.0,1.0,0,2,0,3.0,1,4,6,8,2.0,3,Attchd,1977.0,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,2,2010,WD,Normal,205000,12.230765258120545
102,60,RL,77.0,9206.0,Pave,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,1,0,741.0,741,GasA,3,1,SBrkr,977.0,755,0,1732.0,0.0,0,2,1,3.0,1,4,7,8,1.0,3,Attchd,1985.0,3,2.0,476.0,3,3,2,192,46,0,0,0,0,0,6,2010,WD,Normal,178000,12.089538829274222
103,90,RL,64.0,7018.0,Pave,4,3,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,No,0.0,3,2,Slab,0,0,0,0,0.0,0,0,0.0,43,GasA,3,1,SBrkr,1535.0,0,0,1535.0,0.0,0,2,0,4.0,1,3,8,8,0.0,0,Attchd,1979.0,1,2.0,410.0,3,3,2,0,0,0,0,0,0,0,6,2009,WD,Alloca,118964,11.686576205316552
104,20,RL,94.0,10402.0,Pave,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,1226.0,1226,GasA,5,1,SBrkr,1226.0,0,0,1226.0,0.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,2009.0,2,3.0,740.0,3,3,2,0,36,0,0,0,0,0,5,2010,WD,Normal,198900,12.200557464842063
105,50,RM,60.0,7758.0,Pave,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,409.375,3,2,PConc,3,3,1,2,224.0,1,0,816.0,1040,GasA,5,1,FuseF,1226.0,592,0,1818.0,0.0,0,1,1,4.0,1,3,7,8,2.0,3,Detchd,1951.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD,Normal,169500,12.040608205802641
106,60,FV,75.0,9375.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,409.375,4,3,PConc,5,3,1,1,0.0,1,0,1053.0,1053,GasA,5,1,SBrkr,1053.0,939,0,1992.0,0.0,0,2,1,3.0,1,4,9,8,1.0,4,Attchd,2003.0,2,2.0,648.0,3,3,2,140,45,0,0,0,0,0,8,2008,WD,Normal,250000,12.429216196844383
107,30,RM,60.0,10800.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,No,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0,641.0,641,GasA,4,1,SBrkr,1047.0,0,0,1047.0,0.0,0,1,0,2.0,1,3,6,8,0.0,0,Detchd,1954.0,1,1.0,273.0,2,2,0,0,0,0,0,0,0,0,8,2007,WD,Normal,100000,11.512925464970229
