LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice,LogSalePrice,total_sf,total_bathrooms,total_porch_sf,house_age,remod_age,has_remodelled,qual_x_sf,overall_score,has_garage,has_basement,MSSubClass_145,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,neighbourhood_tier_Low,neighbourhood_tier_Mid
60.0,7200.0,4,4,3,5,7,1951,2000,0.0,3,3,3,3,2,4,234.0,3,180.0,900,3,1,900.0,0,900.0,0.0,1,0,3.0,4,5,8,0.0,0,7.603897968521881,1,2.0,576.0,3,3,2,5.407171771460119,3.4965075614664802,134800,11.811547477460344,1800.0,1.0,3.4965075614664802,59,10,1,4500.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
98.0,11478.0,4,4,3,8,5,2007,2008,5.303304908059076,4,3,5,3,1,6,1218.0,1,486.0,1704,5,1,1704.0,0,1704.0,1.0,2,0,3.0,4,7,8,1.0,4,7.605392364814935,2,3.0,772.0,3,3,2,0.0,3.9318256327243257,306000,12.631340380934516,3408.0,3.0,3.9318256327243257,3,2,1,13632.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47.0,16321.0,3,4,3,5,6,1957,1997,0.0,3,3,3,3,4,4,1277.0,1,207.0,1484,3,1,1600.0,0,1600.0,1.0,1,0,2.0,3,6,8,2.0,4,7.579678823090456,2,1.0,319.0,3,3,2,5.666426688112432,5.14166355650266,207500,12.24288661865289,3084.0,2.0,5.14166355650266,49,9,1,8000.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,6324.0,3,4,3,4,6,1927,1950,0.0,3,3,3,3,1,1,0.0,1,520.0,520,2,0,520.0,0,520.0,0.0,1,0,1.0,2,4,8,0.0,0,7.560601162768557,1,1.0,240.0,2,3,2,3.912023005428146,0.0,68500,11.134589024250316,1040.0,1.0,0.0,81,58,1,2080.0,24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
50.0,8500.0,4,4,3,4,4,1920,1950,0.0,3,2,3,3,1,1,0.0,1,649.0,649,3,0,649.0,668,1317.0,0.0,1,0,3.0,3,6,8,0.0,0,7.560601162768557,1,1.0,250.0,3,2,0,0.0,4.007333185232471,40000,10.596634733096073,1966.0,1.0,4.007333185232471,88,58,1,5268.0,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71.0,8544.0,3,4,3,5,6,1966,2006,0.0,3,3,3,3,1,1,0.0,1,1228.0,1228,4,1,1228.0,0,1228.0,0.0,1,1,3.0,4,6,8,0.0,0,7.584264818389059,1,1.0,271.0,3,3,2,0.0,4.189654742026425,149350,11.914047823644257,2456.0,1.5,4.189654742026425,42,2,1,6140.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
85.0,11049.0,4,4,3,8,5,2007,2007,0.0,4,3,5,3,3,1,0.0,1,1234.0,1234,5,1,1234.0,0,1234.0,0.0,2,0,3.0,4,7,8,0.0,0,7.60489448081162,2,2.0,484.0,3,3,2,0.0,3.4339872044851463,179900,12.100156419938624,2468.0,2.0,3.4339872044851463,1,1,0,9872.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70.0,10552.0,3,4,3,5,5,1959,1959,0.0,3,3,3,3,1,3,1018.0,1,380.0,1398,4,1,1700.0,0,1700.0,0.0,1,1,4.0,4,6,8,1.0,4,7.580699752224563,2,2.0,447.0,3,3,2,0.0,3.6635616461296463,165500,12.016726473799254,3098.0,1.5,3.6635616461296463,51,51,0,8500.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,7313.0,4,4,3,9,5,2005,2005,5.5093883366279774,5,3,5,3,1,6,1153.0,1,408.0,1561,5,1,1561.0,0,1561.0,1.0,2,0,2.0,5,6,8,1.0,4,7.603897968521881,3,2.0,556.0,3,3,2,5.318119993844216,3.871201010907891,277500,12.533576212168626,3122.0,3.0,3.871201010907891,2,2,0,14049.0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
108.0,13418.0,4,4,3,8,5,2004,2005,4.890349128221754,4,3,5,3,3,1,0.0,1,1117.0,1117,5,1,1132.0,1320,2452.0,0.0,3,1,4.0,4,9,8,1.0,4,7.60339933974067,3,3.0,691.0,3,3,2,4.736198448394496,3.4965075614664802,309000,12.641096555879882,3569.0,3.5,3.4965075614664802,2,1,1,19616.0,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110.0,10859.0,4,4,3,5,5,1994,1995,0.0,3,3,4,3,1,1,0.0,1,1097.0,1097,5,1,1097.0,0,1097.0,0.0,1,1,3.0,3,6,8,0.0,0,7.59890045687141,1,2.0,672.0,3,3,2,5.973809611869261,4.174387269895637,145000,11.884489021402713,2194.0,1.5,4.174387269895637,15,14,1,5485.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
74.0,8532.0,4,4,3,5,6,1954,1990,6.017071375821756,3,3,3,3,1,3,1213.0,1,84.0,1297,4,1,1297.0,0,1297.0,0.0,1,0,3.0,3,5,8,1.0,3,7.578145472419466,3,2.0,498.0,3,3,2,0.0,0.0,153000,11.938193200374572,2594.0,1.0,0.0,55,19,1,6485.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
68.0,7922.0,4,4,3,5,7,1953,2007,0.0,3,4,3,3,1,6,731.0,1,326.0,1057,3,1,1057.0,0,1057.0,1.0,1,0,3.0,4,5,8,0.0,0,7.577633832602728,1,1.0,246.0,3,3,2,0.0,3.970291913552122,109000,11.59910316121128,2114.0,2.0,3.970291913552122,57,3,1,5285.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65.0,6040.0,4,4,3,4,5,1955,1955,0.0,3,3,0,0,0,0,0.0,0,0.0,43,3,0,1152.0,0,1152.0,0.0,2,0,2.0,2,6,8,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,82000,11.314474526246393,1195.0,2.0,0.0,53,53,0,4608.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
84.0,8658.0,4,4,3,6,5,1965,1965,4.624972813284271,3,3,3,3,1,3,643.0,1,445.0,1088,5,1,1324.0,0,1324.0,0.0,2,0,3.0,3,6,8,1.0,3,7.583756300707112,2,2.0,440.0,3,3,2,0.0,4.9344739331306915,160000,11.982929094215963,2412.0,2.0,4.9344739331306915,41,41,0,7944.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
110.0,16905.0,4,4,3,5,6,1959,1959,0.0,3,4,3,3,4,4,967.0,1,383.0,1350,4,1,1328.0,0,1328.0,0.0,1,1,2.0,3,5,8,2.0,4,7.580699752224563,2,1.0,308.0,3,3,1,0.0,4.653960350157523,170000,12.0435537160324,2678.0,1.5,4.653960350157523,48,48,0,6640.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66.5,9180.0,3,4,3,5,7,1983,1983,0.0,3,3,4,3,3,5,747.0,2,0.0,840,4,1,884.0,0,884.0,1.0,1,0,2.0,4,5,8,0.0,0,7.592870287844818,2,2.0,504.0,3,4,2,5.484796933490655,0.0,144000,11.877568578558138,1724.0,2.0,0.0,24,24,0,4420.0,35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70.0,9200.0,3,4,3,5,6,1975,1980,0.0,3,3,4,3,3,2,280.0,4,167.0,938,3,1,938.0,0,938.0,1.0,1,0,3.0,3,5,8,0.0,0,7.589841512182657,1,1.0,308.0,3,3,2,4.983606621708336,0.0,130250,11.777210959615614,1876.0,2.0,0.0,33,28,1,4690.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70.0,7945.0,4,4,3,5,6,1959,1959,0.0,3,3,3,3,1,5,179.0,4,465.0,1150,5,1,1150.0,0,1150.0,1.0,1,0,3.0,3,6,8,0.0,0,7.580699752224563,2,1.0,300.0,3,3,2,0.0,0.0,141000,11.856515169360303,2300.0,2.0,0.0,47,47,0,5750.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
61.0,7658.0,4,4,3,9,5,2005,2005,6.017071375821756,5,3,5,3,1,6,456.0,1,1296.0,1752,5,1,1752.0,0,1752.0,1.0,2,0,2.0,5,6,8,1.0,4,7.603897968521881,2,2.0,576.0,3,3,2,5.2832037287379885,4.418840607796598,319900,12.675763725937609,3504.0,3.0,4.418840607796598,5,5,0,15768.0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48.0,12822.0,3,4,3,7,5,2003,2003,0.0,4,3,5,3,1,6,1351.0,1,83.0,1434,5,1,1518.0,631,2149.0,1.0,1,1,1.0,4,6,8,1.0,5,7.602900462204755,2,2.0,670.0,3,3,2,5.1298987149230735,3.784189633918261,239686,12.3870850123755,3583.0,2.5,3.784189633918261,6,6,0,15043.0,35,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84.0,11096.0,4,4,3,8,5,2006,2006,0.0,4,3,4,3,3,6,24.0,1,1632.0,1656,5,1,1656.0,0,1656.0,0.0,2,0,3.0,4,7,8,0.0,0,7.604396348796338,2,3.0,826.0,3,3,2,0.0,4.990432586778736,249700,12.428015476267865,3312.0,2.0,4.990432586778736,1,1,0,13248.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33.0,4456.0,4,4,3,4,5,1920,2008,0.0,3,3,3,3,1,1,0.0,1,736.0,736,4,1,736.0,716,1452.0,0.0,2,0,2.0,3,8,8,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,113000,11.635143097694478,2188.0,2.0,0.0,89,1,1,5808.0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
66.0,7742.0,4,4,3,5,7,1966,1966,0.0,3,3,3,3,1,4,763.0,1,192.0,955,5,1,955.0,0,955.0,1.0,1,0,3.0,3,6,8,0.0,0,7.584264818389059,1,1.0,386.0,3,3,2,0.0,0.0,127000,11.751942365440728,1910.0,2.0,0.0,41,41,0,4775.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
65.0,13869.0,2,4,3,6,6,1997,1997,0.0,3,3,4,3,3,6,182.0,1,612.0,794,4,1,794.0,676,1470.0,0.0,2,0,3.0,3,6,8,0.0,0,7.599901959208498,3,2.0,388.0,3,3,2,0.0,4.330733340286331,177000,12.083905011555968,2264.0,2.0,4.330733340286331,10,10,0,8820.0,36,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
52.0,6240.0,4,4,3,6,6,1934,1950,0.0,3,3,3,3,1,1,0.0,1,816.0,816,3,1,816.0,0,1176.0,0.0,1,0,3.0,3,6,8,1.0,4,7.593877844605118,1,2.0,528.0,3,3,2,4.727387818712341,0.0,114500,11.648330101976432,1992.0,1.0,0.0,72,56,1,7056.0,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
110.0,8472.0,2,3,2,5,5,1963,1963,0.0,2,3,4,3,4,2,104.0,6,0.0,816,3,0,816.0,0,816.0,1.0,1,0,2.0,3,5,8,0.0,0,7.582738488914411,1,2.0,516.0,3,3,2,4.672828834461906,0.0,110000,11.608235644774552,1632.0,2.0,0.0,47,47,0,4080.0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
68.0,17683.25,3,1,3,9,5,1981,1987,0.0,4,3,5,3,4,6,1777.5,1,32.0,1842,4,1,1842.0,0,1842.0,2.0,0,1,0.5,4,5,8,1.0,4,7.591861714889934,3,3.0,894.0,3,3,2,6.042632833682381,4.290459441148391,385000,12.86099861326992,3684.0,2.5,4.290459441148391,25,19,1,16578.0,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60.0,7134.0,4,3,2,5,5,1955,1955,0.0,3,3,3,3,1,5,384.0,1,0.0,384,3,1,1360.0,0,1360.0,0.0,1,0,3.0,3,6,7,1.0,3,7.5822291942764615,1,2.0,572.0,3,3,2,0.0,3.9318256327243257,130000,11.77528972943772,1744.0,1.0,3.9318256327243257,52,52,0,6800.0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
100.0,10175.0,3,4,3,6,5,1964,1964,5.60947179518496,3,3,3,3,1,4,490.0,1,935.0,1425,4,1,1425.0,0,1425.0,0.0,2,0,3.0,3,7,8,1.0,4,7.583247524303362,2,2.0,576.0,3,3,2,0.0,0.0,180500,12.103486056755072,2850.0,2.0,0.0,44,44,0,8550.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
